category,sku_tier,weight_oz,supplier_tier,region,quantity,moq,lead_time_days,days_since_last_buy,last_unit_price,supplier_ask,fair_unit_price
hoodie,mid,8.5,budget,MX,1874,187,18,46,17.58,17.37,16.39
hoodie,premium,10.0,standard,US,1987,200,42,228,27.03,34.12,27.74
hoodie,mid,8.5,premium,CN,1198,200,43,326,22.06,24.6,20.5
hoodie,mid,8.5,standard,CN,1660,200,24,217,18.13,19.06,17.69
hoodie,mid,8.5,budget,CN,1745,200,17,177,15.76,16.77,15.73
hoodie,premium,10.0,standard,US,1243,70,40,27,32.21,33.78,29.92
hoodie,basic,7.0,premium,US,1592,161,24,51,13.97,16.35,13.17
hoodie,basic,7.0,budget,CN,1960,200,35,94,10.11,10.35,9.47
hoodie,basic,7.0,standard,CN,1132,185,42,122,11.24,12.92,11.8
hoodie,basic,7.0,standard,MX,1339,194,32,28,12.1,12.82,11.66
hoodie,premium,10.0,budget,CN,1269,112,16,130,23.91,26.04,22.43
hoodie,basic,7.0,standard,MX,1277,200,31,212,11.24,14.51,11.4
hoodie,basic,7.0,budget,CN,882,158,42,323,11.31,11.71,11.07
hoodie,mid,8.5,standard,CN,1803,200,25,237,16.63,18.75,16.51
hoodie,mid,8.5,standard,US,1613,200,18,155,20.19,21.91,19.72
hoodie,mid,8.5,budget,US,1361,200,42,199,18.5,23.17,18.18
hoodie,basic,7.0,budget,US,1152,165,40,215,12.95,12.79,12.0
hoodie,basic,7.0,premium,MX,1387,200,26,241,13.73,14.16,13.26
hoodie,premium,10.0,budget,CN,162,25,35,105,24.58,29.31,23.11
hoodie,premium,10.0,premium,CN,1391,200,40,356,29.44,30.71,28.17
hoodie,basic,7.0,standard,CN,87,15,27,254,11.05,12.19,11.18
hoodie,mid,8.5,standard,CN,561,114,28,61,16.89,19.32,17.51
hoodie,basic,7.0,budget,US,171,31,21,280,12.6,14.65,12.23
hoodie,mid,8.5,budget,CN,1558,200,34,352,16.38,18.25,15.86
hoodie,basic,7.0,budget,CN,1640,115,7,193,10.36,11.63,10.06
hoodie,basic,7.0,premium,CN,1433,167,17,108,13.72,16.14,12.71
hoodie,basic,7.0,budget,CN,1372,200,45,198,10.65,13.24,10.41
hoodie,premium,10.0,budget,US,674,49,41,136,29.33,32.19,27.83
hoodie,basic,7.0,budget,US,190,28,10,87,11.57,13.72,11.73
hoodie,basic,7.0,standard,CN,1117,112,27,184,11.61,12.28,11.17
hoodie,mid,8.5,budget,CN,1266,80,15,353,14.69,18.88,15.32
hoodie,mid,8.5,standard,CN,1213,200,23,333,16.3,19.06,17.13
hoodie,mid,8.5,premium,MX,1043,95,43,246,22.27,26.82,21.91
hoodie,basic,7.0,standard,CN,1869,200,36,41,11.94,13.18,11.26
hoodie,basic,7.0,standard,CN,1283,200,45,45,12.7,12.53,11.86
hoodie,basic,7.0,standard,US,136,29,16,231,14.11,16.7,13.23
hoodie,mid,8.5,standard,MX,573,59,26,213,19.49,19.36,18.11
hoodie,mid,8.5,standard,MX,1656,129,9,310,17.8,21.25,17.13
hoodie,mid,8.5,budget,MX,188,14,9,107,16.52,20.68,17.22
hoodie,premium,10.0,standard,CN,1064,128,20,210,25.57,30.21,26.52
hoodie,basic,7.0,premium,CN,1025,52,41,245,12.92,15.42,12.94
hoodie,mid,8.5,budget,CN,349,84,34,27,16.44,18.06,16.18
hoodie,basic,7.0,standard,US,550,124,26,230,14.57,15.07,14.11
hoodie,basic,7.0,premium,MX,452,35,21,292,13.48,16.68,13.73
hoodie,premium,10.0,standard,CN,137,27,42,189,24.48,29.25,25.5
hoodie,mid,8.5,standard,US,1258,200,33,293,19.63,24.41,20.29
hoodie,basic,7.0,standard,CN,773,184,39,328,12.26,12.77,11.73
hoodie,basic,7.0,standard,CN,269,27,15,182,10.76,13.09,11.24
hoodie,mid,8.5,standard,US,1498,200,18,167,20.04,21.7,19.22
hoodie,mid,8.5,premium,US,692,125,35,49,24.73,30.17,23.59
hoodie,mid,8.5,premium,US,456,33,9,80,21.98,24.56,21.97
hoodie,mid,8.5,premium,CN,1839,176,24,232,18.54,20.27,19.25
hoodie,mid,8.5,budget,CN,734,118,29,271,15.95,18.03,16.48
hoodie,basic,7.0,premium,CN,741,42,18,265,11.94,14.98,12.26
hoodie,basic,7.0,standard,US,923,196,40,294,12.58,16.31,12.8
hoodie,premium,10.0,premium,US,1487,200,43,266,32.67,38.01,31.87
hoodie,mid,8.5,standard,CN,264,42,32,353,17.02,21.11,17.28
hoodie,premium,10.0,budget,CN,872,68,44,184,26.24,30.96,24.71
hoodie,premium,10.0,standard,CN,1430,84,7,34,26.2,29.21,27.06
hoodie,basic,7.0,budget,US,1560,130,41,314,12.18,13.59,11.6
hoodie,mid,8.5,budget,CN,809,51,35,73,14.85,16.71,15.6
hoodie,mid,8.5,standard,CN,564,119,29,303,18.59,21.66,18.35
hoodie,mid,8.5,standard,CN,144,28,39,285,19.25,21.92,18.96
hoodie,basic,7.0,budget,CN,977,200,19,76,9.77,12.34,10.21
hoodie,premium,10.0,standard,CN,831,178,19,78,30.33,36.58,28.83
hoodie,premium,10.0,standard,CN,740,59,24,59,26.87,33.5,27.32
hoodie,mid,8.5,standard,CN,638,80,33,207,18.63,22.42,17.73
hoodie,mid,8.5,budget,US,1282,200,14,156,16.99,22.48,17.87
hoodie,basic,7.0,standard,US,458,92,35,148,13.46,15.39,13.24
hoodie,basic,7.0,standard,MX,517,78,18,111,13.33,15.01,12.43
hoodie,mid,8.5,budget,CN,900,185,17,342,17.95,18.54,16.88
hoodie,basic,7.0,standard,CN,261,30,14,255,11.16,13.75,11.11
hoodie,basic,7.0,standard,US,128,12,29,320,15.1,16.41,14.0
hoodie,basic,7.0,standard,US,574,86,22,333,14.5,16.88,14.27
hoodie,basic,7.0,budget,US,1230,200,31,129,11.21,13.68,11.3
hoodie,mid,8.5,standard,CN,122,21,39,260,18.22,22.87,18.92
hoodie,basic,7.0,premium,MX,482,94,42,83,13.22,15.69,13.04
hoodie,mid,8.5,budget,US,819,128,27,22,18.32,21.17,18.66
hoodie,premium,10.0,standard,CN,1771,127,26,104,25.99,30.59,26.77
hoodie,basic,7.0,standard,US,119,12,35,141,13.57,16.24,14.16
hoodie,basic,7.0,budget,US,628,130,43,263,11.56,12.61,11.43
hoodie,mid,8.5,standard,US,1823,200,37,253,21.93,25.86,21.34
hoodie,mid,8.5,standard,CN,70,12,39,236,17.62,20.96,17.61
hoodie,basic,7.0,standard,CN,1746,122,42,109,10.95,13.35,11.5
hoodie,mid,8.5,standard,CN,764,124,22,25,17.89,23.04,18.04
hoodie,mid,8.5,budget,CN,1986,200,15,270,15.17,17.05,14.92
hoodie,mid,8.5,standard,MX,833,132,20,142,19.73,23.5,19.05
hoodie,premium,10.0,premium,CN,1392,200,18,28,30.67,35.17,29.24
hoodie,basic,7.0,standard,CN,1609,157,7,115,10.44,11.16,10.49
hoodie,mid,8.5,standard,CN,967,119,22,144,17.94,19.7,16.89
hoodie,basic,7.0,budget,MX,1166,200,22,57,10.69,12.7,10.1
hoodie,basic,7.0,premium,CN,1941,200,35,273,13.2,14.89,12.47
hoodie,basic,7.0,premium,CN,1052,69,42,59,13.61,16.9,13.45
hoodie,mid,8.5,standard,US,269,13,25,36,21.31,23.2,21.78
hoodie,basic,7.0,standard,US,560,39,11,271,12.98,13.43,12.74
hoodie,basic,7.0,standard,US,1820,200,21,136,13.64,14.55,13.07
hoodie,mid,8.5,budget,CN,1900,98,12,140,15.56,17.51,14.82
hoodie,basic,7.0,standard,US,1168,200,11,311,12.62,14.2,12.82
hoodie,basic,7.0,standard,CN,616,70,11,279,10.67,12.87,10.2
hoodie,basic,7.0,standard,US,227,28,41,114,13.77,14.72,13.13
hoodie,premium,10.0,premium,CN,1314,200,13,163,30.4,35.1,29.05
hoodie,mid,8.5,standard,US,1272,200,39,128,20.97,22.63,20.03
hoodie,basic,7.0,standard,CN,1325,200,44,207,10.95,12.98,11.42
hoodie,basic,7.0,standard,MX,267,33,43,304,12.93,14.65,12.16
hoodie,mid,8.5,standard,CN,1323,178,31,195,16.89,17.69,15.82
hoodie,mid,8.5,standard,MX,1745,200,35,353,17.44,19.97,17.2
hoodie,mid,8.5,standard,US,1308,198,9,250,19.67,21.54,18.82
hoodie,basic,7.0,standard,CN,533,109,22,128,11.73,14.25,11.28
hoodie,mid,8.5,standard,US,1176,176,28,243,21.25,26.8,21.64
hoodie,premium,10.0,standard,US,1745,200,30,93,26.36,28.73,26.97
hoodie,basic,7.0,standard,US,1077,200,42,312,13.79,15.65,13.37
hoodie,basic,7.0,budget,CN,1487,200,17,315,10.23,11.21,9.62
hoodie,mid,8.5,budget,CN,1073,165,20,269,16.02,19.94,16.79
hoodie,mid,8.5,budget,US,1448,200,7,227,17.29,19.38,17.38
hoodie,mid,8.5,budget,MX,186,30,38,172,16.71,19.82,16.56
hoodie,premium,10.0,budget,CN,1545,199,14,71,23.48,27.26,22.81
hoodie,mid,8.5,standard,MX,549,49,30,38,18.1,21.11,18.42
hoodie,basic,7.0,standard,US,1446,200,36,105,12.72,14.47,12.44
hoodie,basic,7.0,standard,CN,317,69,30,217,11.13,14.01,11.62
hoodie,mid,8.5,standard,CN,268,38,7,151,18.22,21.54,17.73
hoodie,basic,7.0,premium,MX,1888,200,45,295,13.59,13.69,12.62
hoodie,basic,7.0,budget,US,1162,193,32,30,11.39,14.91,11.81
hoodie,basic,7.0,budget,MX,209,49,37,145,11.29,14.22,11.45
hoodie,basic,7.0,standard,MX,200,42,18,140,12.84,14.33,12.51
hoodie,premium,10.0,standard,US,1294,87,33,221,30.3,33.16,29.14
hoodie,basic,7.0,standard,US,655,99,28,23,13.33,16.88,13.43
hoodie,basic,7.0,standard,CN,156,38,12,225,11.47,13.24,11.45
hoodie,mid,8.5,standard,CN,1281,173,37,262,18.71,21.31,19.01
hoodie,basic,7.0,budget,CN,1778,186,34,154,10.16,13.13,10.6
hoodie,basic,7.0,premium,MX,1193,63,23,114,13.35,13.89,13.12
hoodie,premium,10.0,premium,CN,1250,100,23,340,28.22,34.79,28.3
hoodie,basic,7.0,premium,CN,200,12,26,330,14.02,17.08,13.36
hoodie,mid,8.5,premium,CN,507,123,23,255,21.37,24.1,20.44
hoodie,mid,8.5,budget,MX,60,12,45,62,19.05,23.24,18.35
hoodie,mid,8.5,premium,MX,1664,200,27,312,19.46,23.68,20.12
hoodie,basic,7.0,standard,CN,270,19,45,100,12.22,15.48,12.62
hoodie,premium,10.0,budget,CN,1835,101,18,136,21.81,24.84,22.61
hoodie,premium,10.0,standard,CN,373,38,14,226,26.13,32.85,27.05
hoodie,basic,7.0,standard,CN,1683,112,37,86,12.38,12.56,11.58
hoodie,basic,7.0,premium,CN,693,112,22,121,13.09,14.31,13.15
hoodie,mid,8.5,premium,CN,1498,116,26,195,20.78,24.71,20.13
hoodie,mid,8.5,premium,US,1442,80,23,67,22.54,24.7,21.5
hoodie,basic,7.0,standard,US,1127,95,41,347,13.11,15.62,13.28
hoodie,mid,8.5,budget,US,423,52,45,263,17.25,21.84,17.48
hoodie,premium,10.0,premium,MX,1333,200,21,86,28.71,37.2,29.56
hoodie,premium,10.0,budget,CN,1778,200,35,298,21.36,24.38,22.01
hoodie,basic,7.0,premium,US,1937,200,38,291,14.97,15.82,15.04
hoodie,basic,7.0,budget,US,209,28,26,123,12.71,14.91,12.39
hoodie,basic,7.0,standard,CN,398,80,20,104,12.04,12.96,11.66
hoodie,mid,8.5,standard,CN,1570,151,30,74,16.31,20.19,17.16
hoodie,mid,8.5,standard,US,676,158,23,266,20.44,21.59,20.03
hoodie,basic,7.0,standard,CN,1891,200,18,191,12.62,12.87,11.77
hoodie,basic,7.0,standard,CN,943,130,14,146,11.06,14.15,11.2
hoodie,basic,7.0,standard,US,1221,200,34,73,14.44,16.76,13.9
hoodie,basic,7.0,standard,MX,1150,88,10,300,11.35,11.78,11.17
hoodie,mid,8.5,standard,US,33,12,39,107,23.53,28.2,23.62
hoodie,basic,7.0,standard,CN,1240,129,16,114,11.77,13.19,11.34
hoodie,basic,7.0,budget,CN,346,51,44,80,10.56,11.25,10.66
hoodie,mid,8.5,premium,CN,371,54,42,83,21.83,24.36,20.62
hoodie,mid,8.5,premium,CN,1868,200,28,327,19.22,22.59,19.66
hoodie,basic,7.0,budget,MX,374,41,42,16,10.81,12.8,10.69
hoodie,basic,7.0,standard,US,1118,79,13,191,12.24,13.05,12.39
hoodie,mid,8.5,premium,MX,1655,200,43,96,20.5,24.11,21.43
hoodie,premium,10.0,budget,MX,407,31,39,227,25.89,30.16,25.27
hoodie,mid,8.5,standard,CN,1208,128,14,66,16.85,22.33,17.47
hoodie,premium,10.0,budget,US,630,136,39,264,28.93,33.53,27.88
hoodie,basic,7.0,budget,US,672,114,34,273,12.6,13.48,12.12
hoodie,basic,7.0,budget,MX,1180,200,35,290,10.17,13.06,10.24
hoodie,premium,10.0,premium,CN,1682,200,43,187,31.83,35.31,29.75
hoodie,premium,10.0,premium,CN,192,39,26,238,30.07,31.84,29.75
hoodie,mid,8.5,standard,CN,1468,200,10,132,16.81,21.26,17.18
hoodie,premium,10.0,standard,US,259,45,37,105,32.82,36.12,31.8
hoodie,mid,8.5,standard,US,1137,200,34,229,21.91,26.11,20.46
hoodie,mid,8.5,standard,US,1134,162,31,70,21.39,21.31,19.81
hoodie,premium,10.0,standard,US,1049,182,28,327,33.1,34.19,31.76
hoodie,basic,7.0,standard,CN,691,127,28,74,11.56,13.53,11.5
hoodie,basic,7.0,budget,MX,1640,200,23,25,11.62,13.44,11.1
hoodie,mid,8.5,budget,US,264,56,7,223,18.44,20.34,18.72
hoodie,basic,7.0,budget,CN,1908,200,27,55,10.64,12.42,10.34
hoodie,basic,7.0,standard,US,1050,189,28,180,12.53,14.02,12.69
hoodie,mid,8.5,premium,CN,108,24,20,152,21.73,24.44,20.84
hoodie,mid,8.5,budget,US,605,104,10,282,17.4,21.68,18.3
hoodie,basic,7.0,standard,MX,1259,197,20,110,12.52,12.69,11.6
hoodie,basic,7.0,standard,US,1578,132,31,161,14.12,15.62,13.55
hoodie,basic,7.0,standard,US,1201,196,34,156,12.12,14.27,12.56
hoodie,basic,7.0,standard,US,929,162,30,64,12.76,16.33,13.14
hoodie,mid,8.5,standard,CN,1508,200,44,153,17.29,20.34,17.35
hoodie,mid,8.5,budget,CN,771,172,34,211,16.73,17.25,15.56
hoodie,mid,8.5,standard,CN,1649,131,33,278,19.86,19.98,19.0
hoodie,mid,8.5,standard,CN,1543,200,31,335,18.02,21.31,17.84
hoodie,basic,7.0,standard,US,1615,200,36,230,14.1,14.29,13.11
hoodie,basic,7.0,standard,CN,258,17,14,98,11.26,12.1,11.29
hoodie,basic,7.0,premium,CN,1785,184,15,148,12.52,15.06,12.44
hoodie,premium,10.0,budget,CN,1806,200,15,190,22.44,26.31,23.33
hoodie,basic,7.0,standard,CN,642,134,35,304,11.86,12.04,11.25
hoodie,basic,7.0,budget,MX,1773,200,8,48,10.55,12.02,10.14
hoodie,basic,7.0,standard,US,1345,148,43,230,13.3,14.44,12.71
hoodie,mid,8.5,standard,CN,529,84,36,125,20.21,22.5,19.48
hoodie,basic,7.0,standard,CN,1020,123,16,145,10.79,14.1,11.08
hoodie,basic,7.0,premium,CN,1594,181,44,317,12.49,12.64,11.87
hoodie,premium,10.0,budget,CN,1575,97,37,238,24.61,27.51,24.45
hoodie,mid,8.5,standard,US,1530,200,13,305,21.12,23.02,20.1
hoodie,basic,7.0,premium,US,1348,129,18,228,14.63,17.31,14.49
hoodie,basic,7.0,premium,US,728,85,11,118,14.51,18.0,14.6
hoodie,premium,10.0,premium,CN,1910,200,7,56,30.14,34.76,27.95
hoodie,basic,7.0,budget,US,1611,200,10,40,11.25,14.61,11.77
hoodie,premium,10.0,standard,CN,1528,170,36,62,25.94,30.02,24.7
hoodie,basic,7.0,budget,CN,1581,103,32,165,10.02,12.81,10.3
hoodie,mid,8.5,premium,US,720,63,13,274,26.06,30.28,24.32
hoodie,basic,7.0,budget,CN,333,24,16,314,10.47,11.36,9.99
hoodie,basic,7.0,standard,US,1496,88,15,96,13.77,15.45,13.13
hoodie,mid,8.5,budget,CN,31,12,16,56,17.5,20.47,17.61
hoodie,premium,10.0,premium,US,204,46,30,65,32.43,34.75,31.77
hoodie,premium,10.0,budget,CN,56,12,11,254,25.78,31.69,26.18
hoodie,basic,7.0,standard,CN,994,200,31,311,11.8,13.33,11.81
hoodie,basic,7.0,premium,US,234,34,15,36,15.82,17.38,15.63
hoodie,mid,8.5,premium,MX,722,91,18,120,19.66,22.2,20.56
hoodie,basic,7.0,budget,CN,498,121,35,60,9.98,12.42,10.2
hoodie,mid,8.5,premium,CN,1445,175,12,320,20.03,24.25,19.86
hoodie,premium,10.0,budget,CN,673,51,17,240,25.67,30.07,24.92
hoodie,basic,7.0,budget,US,1687,200,23,78,12.36,13.93,11.51
hoodie,basic,7.0,standard,US,1046,200,22,52,13.22,16.72,13.86
hoodie,basic,7.0,budget,CN,1705,198,9,173,10.68,12.69,10.1
hoodie,mid,8.5,standard,CN,734,49,19,294,17.83,18.67,17.27
hoodie,mid,8.5,standard,US,496,106,18,321,21.03,23.25,21.15
hoodie,basic,7.0,standard,CN,1139,200,8,265,10.84,11.77,10.4
hoodie,mid,8.5,standard,MX,663,61,29,319,19.95,20.95,19.52
hoodie,basic,7.0,standard,CN,365,82,25,189,12.0,14.67,11.52
hoodie,premium,10.0,premium,CN,856,48,39,149,30.68,36.63,30.36
hoodie,basic,7.0,budget,US,359,33,24,361,11.6,14.2,11.5
hoodie,mid,8.5,standard,CN,1100,133,32,331,18.4,19.7,17.6
hoodie,basic,7.0,standard,US,387,28,30,251,12.78,16.05,13.21
hoodie,mid,8.5,budget,MX,1641,200,24,133,15.67,18.52,16.21
hoodie,basic,7.0,standard,CN,1953,200,20,321,11.84,13.92,11.03
hoodie,premium,10.0,standard,US,1618,117,20,240,33.29,38.38,30.96
hoodie,mid,8.5,standard,MX,1787,200,10,331,18.97,21.29,17.88
hoodie,basic,7.0,standard,MX,834,68,37,189,12.89,14.17,12.01
hoodie,mid,8.5,budget,CN,1375,200,44,111,17.41,18.19,17.01
hoodie,mid,8.5,budget,US,1905,200,7,240,19.36,22.36,19.07
hoodie,premium,10.0,standard,US,768,44,39,74,28.73,37.81,29.7
hoodie,basic,7.0,standard,MX,1324,173,11,254,11.7,12.81,11.23
hoodie,basic,7.0,standard,CN,1490,127,21,272,12.27,13.2,11.54
hoodie,mid,8.5,standard,CN,1477,200,24,317,17.36,20.93,17.45
hoodie,basic,7.0,budget,US,1560,144,41,147,11.07,13.82,11.51
hoodie,basic,7.0,premium,CN,1431,200,39,166,13.32,14.72,13.64
hoodie,basic,7.0,standard,CN,1267,125,42,307,11.69,12.39,11.42
hoodie,premium,10.0,budget,CN,106,12,26,49,24.29,30.46,24.16
hoodie,mid,8.5,budget,US,1660,200,32,285,17.29,19.79,17.3
hoodie,basic,7.0,standard,CN,62,12,45,353,11.76,14.52,12.01
hoodie,basic,7.0,standard,CN,404,49,45,193,11.47,13.2,11.72
hoodie,basic,7.0,budget,CN,717,67,19,235,9.97,11.79,9.96
hoodie,mid,8.5,standard,US,1324,153,34,166,20.78,22.31,20.43
hoodie,basic,7.0,standard,US,1888,200,38,106,13.92,14.9,13.11
hoodie,premium,10.0,budget,MX,837,177,42,180,24.76,31.25,24.75
hoodie,basic,7.0,standard,US,747,181,20,214,12.55,16.51,12.93
hoodie,mid,8.5,standard,CN,1205,108,44,90,18.93,22.46,18.51
hoodie,basic,7.0,standard,CN,1209,188,13,29,10.97,13.39,10.57
hoodie,premium,10.0,standard,US,1110,131,26,114,32.2,32.03,29.83
hoodie,basic,7.0,premium,CN,220,30,21,348,13.46,14.49,13.33
hoodie,premium,10.0,standard,US,1860,103,29,41,26.33,35.1,27.7
hoodie,mid,8.5,premium,CN,1258,200,37,301,18.3,24.08,19.05
hoodie,mid,8.5,standard,CN,1946,200,45,26,19.2,21.39,18.16
hoodie,basic,7.0,budget,MX,115,12,26,269,10.72,13.15,10.9
hoodie,premium,10.0,premium,CN,1086,154,43,192,31.08,36.77,31.02
hoodie,basic,7.0,standard,CN,1939,200,36,337,11.07,12.35,11.6
hoodie,mid,8.5,budget,CN,53,12,37,220,18.01,21.89,17.32
hoodie,basic,7.0,standard,CN,1246,87,13,174,12.55,12.99,11.89
hoodie,premium,10.0,standard,CN,308,44,31,265,26.0,32.15,26.16
hoodie,basic,7.0,standard,US,793,160,35,298,13.22,15.89,13.16
hoodie,basic,7.0,budget,MX,838,53,14,62,11.27,13.65,10.68
hoodie,basic,7.0,budget,US,1037,76,40,266,11.59,12.74,11.35
hoodie,mid,8.5,budget,US,1539,139,27,58,18.88,22.51,18.23
hoodie,mid,8.5,budget,CN,265,54,43,355,16.35,17.63,16.6
hoodie,basic,7.0,budget,CN,1676,111,36,170,10.03,11.73,10.12
hoodie,basic,7.0,premium,CN,1806,200,15,110,11.66,14.86,12.18
hoodie,basic,7.0,standard,CN,1445,200,23,258,11.26,13.15,11.1
hoodie,mid,8.5,standard,CN,768,107,19,223,17.24,19.76,17.75
hoodie,mid,8.5,standard,MX,149,35,31,333,19.05,20.99,18.39
hoodie,basic,7.0,standard,CN,1912,200,37,103,10.35,13.14,10.68
hoodie,mid,8.5,standard,CN,1499,200,35,27,16.48,21.49,16.87
hoodie,mid,8.5,budget,CN,497,82,30,37,17.24,20.22,16.84
hoodie,mid,8.5,premium,CN,1498,200,31,318,20.54,26.34,20.83
hoodie,basic,7.0,standard,MX,884,166,31,296,12.25,13.07,11.74
hoodie,premium,10.0,budget,CN,1817,200,25,248,21.98,25.26,22.88
hoodie,mid,8.5,standard,US,845,193,8,234,21.3,25.76,20.88
hoodie,basic,7.0,standard,CN,325,16,8,21,11.05,13.91,11.62
hoodie,mid,8.5,standard,US,1306,135,27,337,19.97,22.77,21.01
hoodie,basic,7.0,budget,CN,286,43,13,218,11.2,13.13,10.6
hoodie,mid,8.5,premium,CN,1493,200,21,99,21.07,23.87,21.51
hoodie,basic,7.0,premium,US,1829,200,10,278,12.74,16.23,13.26
hoodie,mid,8.5,standard,US,1134,200,17,357,20.66,21.75,19.88
hoodie,basic,7.0,premium,CN,641,86,32,75,12.88,13.59,12.68
hoodie,mid,8.5,budget,CN,1943,200,14,136,15.61,18.95,15.49
hoodie,basic,7.0,premium,CN,1776,152,23,190,12.24,14.69,12.66
hoodie,mid,8.5,premium,CN,1081,200,38,148,19.01,21.34,19.57
hoodie,basic,7.0,standard,US,951,85,20,265,12.6,14.47,13.17
hoodie,premium,10.0,premium,CN,1758,166,10,40,26.0,32.79,27.35
hoodie,mid,8.5,budget,CN,1972,200,22,236,16.05,16.91,14.94
hoodie,mid,8.5,premium,CN,1980,136,27,253,20.14,23.16,20.56
hoodie,basic,7.0,budget,US,1593,200,9,108,11.38,14.08,11.08
hoodie,mid,8.5,budget,CN,919,155,25,361,14.04,15.09,14.05
hoodie,mid,8.5,standard,CN,1537,200,14,92,18.63,19.59,18.05
hoodie,mid,8.5,premium,US,1658,200,17,95,21.01,25.08,21.72
hoodie,basic,7.0,premium,US,1492,147,35,91,14.34,14.3,13.55
hoodie,basic,7.0,standard,CN,701,81,32,246,11.44,12.82,11.58
hoodie,basic,7.0,premium,CN,953,184,26,147,13.21,13.68,12.91
hoodie,mid,8.5,premium,MX,1460,189,38,279,20.33,22.72,19.44
hoodie,basic,7.0,premium,US,611,150,43,83,15.88,17.51,14.85
hoodie,basic,7.0,budget,CN,1117,163,14,177,10.55,10.56,10.02
hoodie,mid,8.5,standard,MX,422,25,21,274,19.21,21.12,19.25
hoodie,mid,8.5,budget,CN,1531,143,16,306,16.18,19.17,15.55
hoodie,basic,7.0,premium,CN,1308,200,41,69,12.3,15.36,12.02
hoodie,mid,8.5,budget,CN,388,69,15,260,16.38,17.21,15.89
hoodie,mid,8.5,premium,US,1459,200,41,216,21.86,23.0,21.76
hoodie,premium,10.0,premium,CN,1175,156,19,34,28.49,34.78,27.92
hoodie,mid,8.5,premium,US,1570,159,32,259,23.42,26.67,21.82
hoodie,mid,8.5,premium,US,583,125,44,46,22.13,23.56,22.23
hoodie,basic,7.0,standard,US,926,190,18,179,12.28,14.87,12.75
hoodie,basic,7.0,standard,US,716,107,18,128,12.55,15.75,12.93
hoodie,premium,10.0,premium,US,393,57,30,95,32.42,40.65,31.99
hoodie,premium,10.0,premium,US,326,32,14,150,34.69,41.2,36.18
hoodie,premium,10.0,budget,CN,349,46,35,201,23.25,27.62,23.01
hoodie,mid,8.5,budget,MX,79,12,26,215,17.75,22.49,17.87
hoodie,basic,7.0,standard,US,149,25,41,132,13.47,15.2,12.81
hoodie,mid,8.5,standard,CN,619,124,32,95,17.03,20.39,16.64
hoodie,mid,8.5,budget,US,1598,86,22,319,18.03,23.13,18.81
hoodie,basic,7.0,standard,MX,1464,200,22,73,11.59,14.53,11.39
hoodie,mid,8.5,budget,CN,1334,133,44,290,15.76,18.17,16.18
hoodie,mid,8.5,budget,CN,432,41,16,96,16.68,18.8,15.68
hoodie,premium,10.0,budget,MX,1445,173,25,158,26.79,30.41,25.07
hoodie,mid,8.5,budget,CN,1657,200,36,52,15.03,19.92,15.77
hoodie,mid,8.5,standard,MX,1603,200,23,78,17.63,20.7,18.02
hoodie,premium,10.0,premium,US,416,58,12,301,34.5,38.09,32.03
hoodie,premium,10.0,premium,MX,1892,105,38,279,28.68,34.84,29.9
hoodie,basic,7.0,premium,US,1955,160,32,125,15.35,17.44,14.36
hoodie,mid,8.5,standard,US,1004,65,18,213,20.69,23.55,19.79
hoodie,basic,7.0,standard,US,1657,200,39,161,12.27,13.23,12.11
hoodie,mid,8.5,premium,CN,1049,105,13,99,19.25,21.36,19.55
hoodie,mid,8.5,budget,US,345,51,14,92,19.46,20.78,18.21
hoodie,basic,7.0,premium,US,1378,197,20,27,15.25,15.47,14.57
hoodie,mid,8.5,premium,CN,998,119,20,263,21.4,23.56,20.08
hoodie,mid,8.5,standard,CN,645,127,13,318,18.08,17.96,16.74
hoodie,basic,7.0,standard,MX,1302,105,39,153,12.49,13.48,11.92
hoodie,mid,8.5,standard,MX,1881,200,9,205,16.76,20.81,16.84
hoodie,mid,8.5,budget,CN,541,32,13,38,15.7,17.16,15.74
hoodie,mid,8.5,premium,MX,1270,200,17,85,22.16,25.72,21.21
hoodie,basic,7.0,premium,US,713,123,14,352,14.67,17.76,13.98
hoodie,basic,7.0,budget,MX,609,112,43,201,10.17,12.64,10.69
hoodie,mid,8.5,standard,US,1625,200,35,90,19.82,23.88,19.84
hoodie,mid,8.5,standard,US,1990,200,12,222,20.61,23.87,20.56
hoodie,premium,10.0,budget,US,1447,200,9,249,27.08,28.26,25.95
hoodie,premium,10.0,budget,CN,824,86,7,125,22.55,25.07,22.63
hoodie,mid,8.5,budget,US,188,43,30,209,20.81,22.58,20.08
hoodie,mid,8.5,standard,US,170,41,24,306,21.26,24.47,21.42
hoodie,mid,8.5,budget,US,1240,120,29,46,18.86,20.82,18.61
hoodie,premium,10.0,standard,CN,856,75,22,290,27.3,29.43,25.39
hoodie,mid,8.5,standard,CN,563,53,13,263,17.74,20.94,18.2
hoodie,basic,7.0,premium,CN,1827,200,41,358,12.97,15.36,12.55
hoodie,basic,7.0,standard,US,838,59,18,229,13.41,15.98,13.17
hoodie,mid,8.5,standard,MX,711,107,27,113,19.18,22.47,17.77
hoodie,mid,8.5,standard,CN,883,135,9,333,16.29,20.06,16.97
hoodie,premium,10.0,premium,US,1158,161,26,257,33.9,39.21,33.6
hoodie,basic,7.0,standard,CN,609,139,36,25,12.23,14.38,12.02
hoodie,basic,7.0,standard,CN,1502,200,19,173,11.34,13.15,10.82
